,Rule,Conf_yes,Numrowstrue,Outof
2965,AIT502=GT && AIT503=GT,0.0,0,0
2966,AIT502=GT && AIT503=LT,0.05234567901234568,106,2025
2967,AIT502=GT && AIT504=GT,0.03884333189469141,90,2317
2968,AIT502=GT && AIT504=LT,0.002680515999329871,16,5969
2969,AIT502=GT && FIT501=LT,0.008622016936104695,56,6495
2970,AIT502=GT && FIT501=GT,0.027917364600781685,50,1791
2971,AIT502=GT && FIT502=LT,0.0012498047180128104,8,6401
2972,AIT502=GT && FIT502=GT,0.0519893899204244,98,1885
2973,AIT502=GT && FIT503=GT,0.01301326595072647,103,7915
2974,AIT502=GT && FIT503=LT,0.008086253369272238,3,371
2975,AIT502=GT && FIT504=GT,0.009174311926605505,43,4687
2976,AIT502=GT && FIT504=LT,0.017504862461794942,63,3599
2977,AIT502=GT && PIT501=GT,0.004602991944764097,36,7821
2978,AIT502=GT && PIT501=LT,0.15053763440860216,70,465
2979,AIT502=GT && PIT502=GT,0.0,0,0
2980,AIT502=GT && PIT502=LT,0.17845117845117844,106,594
2981,AIT502=GT && PIT503=GT,0.0007820646506777894,6,7672
2982,AIT502=GT && PIT503=LT,0.16286644951140064,100,614
2983,AIT502=GT && FIT601=GT,0.0076481835564053535,36,4707
2984,AIT502=GT && FIT601=LT,0.019558535903883765,70,3579
2985,AIT502=GT && AIT201=GT,0.012890672503952328,106,8223
2986,AIT502=GT && AIT201=LT,0.0,0,0
2987,AIT502=LT && AIT503=GT,0.2925257731958763,1589,5432
2988,AIT502=LT && AIT503=LT,0.1807511737089202,231,1278
2989,AIT502=LT && AIT504=GT,0.29200442151805456,1585,5427
2990,AIT502=LT && AIT504=LT,0.18330733229329174,235,1282
2991,AIT502=LT && FIT501=LT,0.01948051948051948,33,1694
2992,AIT502=LT && FIT501=GT,0.3562599681020734,1787,5016
2993,AIT502=LT && FIT502=LT,0.08669897684437264,161,1857
2994,AIT502=LT && FIT502=GT,0.34185040181331133,1659,4853
2995,AIT502=LT && FIT503=GT,0.09106310885218127,215,2361
2996,AIT502=LT && FIT503=LT,0.369050356403771,1605,4349
2997,AIT502=LT && FIT504=GT,0.13049013367281986,205,1571
2998,AIT502=LT && FIT504=LT,0.31426347538431604,1615,5139
2999,AIT502=LT && PIT501=GT,0.0011785503830288745,2,1697
3000,AIT502=LT && PIT501=LT,0.362657091561939,1818,5013
3001,AIT502=LT && PIT502=GT,0.18878557340095803,670,3548
3002,AIT502=LT && PIT502=LT,0.36380892122745967,1150,3161
3003,AIT502=LT && PIT503=GT,0.011851015801354402,21,1772
3004,AIT502=LT && PIT503=LT,0.3643175374645605,1799,4938
3005,AIT502=LT && FIT601=GT,0.2905309913183929,1439,4953
3006,AIT502=LT && FIT601=LT,0.21684689812179853,381,1757
3007,AIT502=LT && AIT201=GT,0.08091344798421202,287,3546
3008,AIT502=LT && AIT201=LT,0.484666455896301,1533,3163
3009,AIT503=GT && AIT503=LT,0.0,0,0
3010,AIT503=GT && AIT504=GT,0.23539402173913043,1386,5888
3011,AIT503=GT && AIT504=LT,0.03496985357450474,203,5805
3012,AIT503=GT && FIT501=LT,0.0038808038808038807,28,7215
3013,AIT503=GT && FIT501=GT,0.34859312192943276,1561,4478
3014,AIT503=GT && FIT502=LT,0.022293927838075683,152,6818
3015,AIT503=GT && FIT502=GT,0.2947692307692308,1437,4875
3016,AIT503=GT && FIT503=GT,0.02368073085707417,197,8319
3017,AIT503=GT && FIT503=LT,0.41256668642560756,1392,3374
3018,AIT503=GT && FIT504=GT,0.03616903487728363,196,5419
3019,AIT503=GT && FIT504=LT,0.2220274147274466,1393,6274
3020,AIT503=GT && PIT501=GT,0.0,0,0
3021,AIT503=GT && PIT501=LT,0.40827338129496404,1589,3892
3022,AIT503=GT && PIT502=GT,0.06058002148227712,564,9310
3023,AIT503=GT && PIT502=LT,0.43013008812421316,1025,2383
3024,AIT503=GT && PIT503=GT,0.001520912547528517,12,7890
3025,AIT503=GT && PIT503=LT,0.4146726268735209,1577,3803
3026,AIT503=GT && FIT601=GT,0.18727394507702613,1398,7465
3027,AIT503=GT && FIT601=LT,0.045175023651844844,191,4228
3028,AIT503=GT && AIT201=GT,0.027818120880348563,249,8951
3029,AIT503=GT && AIT201=LT,0.4886943836615609,1340,2742
3030,AIT503=LT && AIT504=GT,0.15562735595045774,289,1857
3031,AIT503=LT && AIT504=LT,0.03319502074688797,48,1446
3032,AIT503=LT && FIT501=LT,0.06262833675564682,61,974
3033,AIT503=LT && FIT501=GT,0.11850579647917561,276,2329
3034,AIT503=LT && FIT502=LT,0.011805555555555555,17,1440
3035,AIT503=LT && FIT502=GT,0.17176596886741816,320,1862
3036,AIT503=LT && FIT503=GT,0.06182933060807358,121,1957
3037,AIT503=LT && FIT503=LT,0.16047548291233285,216,1346
3038,AIT503=LT && FIT504=GT,0.06197854588796186,52,839
3039,AIT503=LT && FIT504=LT,0.11566558441558442,285,2464
3040,AIT503=LT && PIT501=GT,0.0221316249271986,38,1717
3041,AIT503=LT && PIT501=LT,0.1885245901639344,299,1586
3042,AIT503=LT && PIT502=GT,0.05489383738995339,106,1931
3043,AIT503=LT && PIT502=LT,0.1683673469387755,231,1372
3044,AIT503=LT && PIT503=GT,0.009652509652509652,15,1554
3045,AIT503=LT && PIT503=LT,0.1841052029731275,322,1749
3046,AIT503=LT && FIT601=GT,0.03507972665148064,77,2195
3047,AIT503=LT && FIT601=LT,0.23465703971119134,260,1108
3048,AIT503=LT && AIT201=GT,0.05108194395175594,144,2819
3049,AIT503=LT && AIT201=LT,0.3987603305785124,193,484
3050,AIT504=GT && AIT504=LT,0.0,0,0
3051,AIT504=GT && FIT501=LT,0.022141440846001323,67,3026
3052,AIT504=GT && FIT501=GT,0.34075015893197713,1608,4719
3053,AIT504=GT && FIT502=LT,0.042539049518112326,128,3009
3054,AIT504=GT && FIT502=GT,0.3266469594594595,1547,4736
3055,AIT504=GT && FIT503=GT,0.07194066749072929,291,4045
3056,AIT504=GT && FIT503=LT,0.37405405405405406,1384,3700
3057,AIT504=GT && FIT504=GT,0.07260610312171167,207,2851
3058,AIT504=GT && FIT504=LT,0.29995913363302,1468,4894
3059,AIT504=GT && PIT501=GT,0.01040391676866585,34,3268
3060,AIT504=GT && PIT501=LT,0.3665400938128211,1641,4477
3061,AIT504=GT && PIT502=GT,0.13217253660466957,668,5054
3062,AIT504=GT && PIT502=LT,0.3742103307320699,1007,2691
3063,AIT504=GT && PIT503=GT,0.0074487895716946,24,3222
3064,AIT504=GT && PIT503=LT,0.3650232146805218,1651,4523
3065,AIT504=GT && FIT601=GT,0.2421875,1302,5376
3066,AIT504=GT && FIT601=LT,0.1574504010130857,373,2369
3067,AIT504=GT && AIT201=GT,0.06347374495095211,330,5199
3068,AIT504=GT && AIT201=LT,0.5282796543597801,1345,2546
3069,AIT504=LT && FIT501=LT,0.004261088514429595,22,5163
3070,AIT504=LT && FIT501=GT,0.1096743295019157,229,2088
3071,AIT504=LT && FIT502=LT,0.007811011621261192,41,5249
3072,AIT504=LT && FIT502=GT,0.1048951048951049,210,2002
3073,AIT504=LT && FIT503=GT,0.004333172845450169,27,6231
3074,AIT504=LT && FIT503=LT,0.2196078431372549,224,1020
3075,AIT504=LT && FIT504=GT,0.012034047549163486,41,3407
3076,AIT504=LT && FIT504=LT,0.05463059313215401,210,3844
3077,AIT504=LT && PIT501=GT,0.00064,4,6249
3078,AIT504=LT && PIT501=LT,0.24675324675324675,247,1001
3079,AIT504=LT && PIT502=GT,0.0003232584451268789,2,6187
3080,AIT504=LT && PIT502=LT,0.23402255639097744,249,1064
3081,AIT504=LT && PIT503=GT,0.00048216007714561236,3,6222
3082,AIT504=LT && PIT503=LT,0.24101068999028183,248,1029
3083,AIT504=LT && FIT601=GT,0.0403828197945845,173,4284
3084,AIT504=LT && FIT601=LT,0.0262891809908999,78,2967
3085,AIT504=LT && AIT201=GT,0.009587581798812967,63,6571
3086,AIT504=LT && AIT201=LT,0.27647058823529413,188,680
3087,FIT501=LT && FIT501=GT,0.0,0,0
3088,FIT501=LT && FIT502=LT,0.0011008020128951094,7,6359
3089,FIT501=LT && FIT502=GT,0.04480874316939891,82,1830
3090,FIT501=LT && FIT503=GT,0.007392301809839409,58,7846
3091,FIT501=LT && FIT503=LT,0.09037900874635568,31,343
3092,FIT501=LT && FIT504=GT,0.006552322220080941,34,5189
3093,FIT501=LT && FIT504=LT,0.018333333333333333,55,3000
3094,FIT501=LT && PIT501=GT,0.0028683181225554106,22,7670
3095,FIT501=LT && PIT501=LT,0.12909441233140656,67,519
3096,FIT501=LT && PIT502=GT,0.0022997316979685703,18,7827
3097,FIT501=LT && PIT502=LT,0.19613259668508287,71,362
3098,FIT501=LT && PIT503=GT,0.0007852375343541421,6,7641
3099,FIT501=LT && PIT503=LT,0.15145985401459855,83,548
3100,FIT501=LT && FIT601=GT,0.01189703655634869,55,4623
3101,FIT501=LT && FIT601=LT,0.009534492428491307,34,3566
3102,FIT501=LT && AIT201=GT,0.008027091433588361,64,7972
3103,FIT501=LT && AIT201=LT,0.11574074074074074,25,216
3104,FIT501=GT && FIT502=LT,0.08530805687203792,162,1898
3105,FIT501=GT && FIT502=GT,0.34127954360228197,1675,4908
3106,FIT501=GT && FIT503=GT,0.10699588477366255,260,2430
3107,FIT501=GT && FIT503=LT,0.36029243774274616,1577,4377
3108,FIT501=GT && FIT504=GT,0.20018709073900842,214,1069
3109,FIT501=GT && FIT504=LT,0.2828511676542349,1623,5738
3110,FIT501=GT && PIT501=GT,0.008658008658008658,16,1848
3111,FIT501=GT && PIT501=LT,0.36721113127646704,1821,4959
3112,FIT501=GT && PIT502=GT,0.19097832454598712,652,3414
3113,FIT501=GT && PIT502=LT,0.34924845269672855,1185,3393
3114,FIT501=GT && PIT503=GT,0.011647254575707155,21,1803
3115,FIT501=GT && PIT503=LT,0.36290967226219023,1816,5004
3116,FIT501=GT && FIT601=GT,0.2819138376017471,1420,5037
3117,FIT501=GT && FIT601=LT,0.23559322033898306,417,1770
3118,FIT501=GT && AIT201=GT,0.08664735317355807,329,3797
3119,FIT501=GT && AIT201=LT,0.5009966777408638,1508,3010
3120,FIT502=LT && FIT502=GT,0.0,0,0
3121,FIT502=LT && FIT503=GT,0.005753278030505753,43,7474
3122,FIT502=LT && FIT503=LT,0.16071428571428573,126,783
3123,FIT502=LT && FIT504=GT,0.004171881518564873,20,4794
3124,FIT502=LT && FIT504=LT,0.04301385681293302,149,3464
3125,FIT502=LT && PIT501=GT,0.00013513513513513514,1,7400
3126,FIT502=LT && PIT501=LT,0.1958041958041958,168,858
3127,FIT502=LT && PIT502=GT,0.006301693580149665,48,7617
3128,FIT502=LT && PIT502=LT,0.18876755070202808,121,641
3129,FIT502=LT && PIT503=GT,0.000405569825604975,3,7397
3130,FIT502=LT && PIT503=LT,0.19279907084785133,166,861
3131,FIT502=LT && FIT601=GT,0.027538018906699546,134,4866
3132,FIT502=LT && FIT601=LT,0.010318396226415094,35,3392
3133,FIT502=LT && AIT201=GT,0.009114249037227214,71,7790
3134,FIT502=LT && AIT201=LT,0.2094017094017094,98,468
3135,FIT502=GT && FIT503=GT,0.09814418272662384,275,2802
3136,FIT502=GT && FIT503=LT,0.37652439024390244,1482,3936
3137,FIT502=GT && FIT504=GT,0.1557377049180328,228,1464
3138,FIT502=GT && FIT504=LT,0.2899127796738718,1529,5274
3139,FIT502=GT && PIT501=GT,0.017469310670443813,37,2118
3140,FIT502=GT && PIT501=LT,0.3722943722943723,1720,4620
3141,FIT502=GT && PIT502=GT,0.1716335540838852,622,3624
3142,FIT502=GT && PIT502=LT,0.36448298008991653,1135,3114
3143,FIT502=GT && PIT503=GT,0.01172447484123107,24,2047
3144,FIT502=GT && PIT503=LT,0.3694308249840119,1733,4691
3145,FIT502=GT && FIT601=GT,0.27972465581977474,1341,4794
3146,FIT502=GT && FIT601=LT,0.2139917695473251,416,1944
3147,FIT502=GT && AIT201=GT,0.08090452261306533,322,3980
3148,FIT502=GT && AIT201=LT,0.5203045685279187,1435,2758
3149,FIT503=GT && FIT503=LT,0.0,0,0
3150,FIT503=GT && FIT504=GT,0.010368066355624676,60,5787
3151,FIT503=GT && FIT504=LT,0.05747382490532413,258,4489
3152,FIT503=GT && PIT501=GT,0.003919007184846506,36,9186
3153,FIT503=GT && PIT501=LT,0.25871559633027524,282,1090
3154,FIT503=GT && PIT502=GT,0.010022969304656505,96,9578
3155,FIT503=GT && PIT502=LT,0.31805157593123207,222,698
3156,FIT503=GT && PIT503=GT,0.0015461071231363888,14,9055
3157,FIT503=GT && PIT503=LT,0.24897624897624898,304,1221
3158,FIT503=GT && FIT601=GT,0.03975071584975577,236,5937
3159,FIT503=GT && FIT601=LT,0.01889836367826688,82,4339
3160,FIT503=GT && AIT201=GT,0.021930267812026276,217,9895
3161,FIT503=GT && AIT201=LT,0.2650918635170604,101,381
3162,FIT503=LT && FIT504=GT,0.3991507430997877,188,471
3163,FIT503=LT && FIT504=LT,0.33419628147799485,1420,4249
3164,FIT503=LT && PIT501=GT,0.006024096385542169,2,332
3165,FIT503=LT && PIT501=LT,0.3659981768459435,1606,4388
3166,FIT503=LT && PIT502=GT,0.34515935057125674,574,1663
3167,FIT503=LT && PIT502=LT,0.3382401046777887,1034,3057
3168,FIT503=LT && PIT503=GT,0.033419023136246784,13,389
3169,FIT503=LT && PIT503=LT,0.36827522512121913,1595,4331
3170,FIT503=LT && FIT601=GT,0.33279613215149073,1239,3723
3171,FIT503=LT && FIT601=LT,0.37011033099297896,369,996
3172,FIT503=LT && AIT201=GT,0.09386666666666667,176,1875
3173,FIT503=LT && AIT201=LT,0.5033391915641476,1432,2845
3174,FIT504=GT && FIT504=LT,0.0,0,0
3175,FIT504=GT && PIT501=GT,0.0026647717178895007,15,5629
3176,FIT504=GT && PIT501=LT,0.37042925278219396,233,629
3177,FIT504=GT && PIT502=GT,0.012087722327749956,70,5791
3178,FIT504=GT && PIT502=LT,0.3811563169164882,178,467
3179,FIT504=GT && PIT503=GT,0.001076426264800861,6,5574
3180,FIT504=GT && PIT503=LT,0.3538011695906433,242,684
3181,FIT504=GT && FIT601=GT,0.05563243841682812,201,3613
3182,FIT504=GT && FIT601=LT,0.01776937618147448,47,2645
3183,FIT504=GT && AIT201=GT,0.013369900582790539,78,5834
3184,FIT504=GT && AIT201=LT,0.4009433962264151,170,424
3185,FIT504=LT && PIT501=GT,0.005914116739521728,23,3889
3186,FIT504=LT && PIT501=LT,0.34130748607960404,1655,4849
3187,FIT504=LT && PIT502=GT,0.11009174311926606,600,5450
3188,FIT504=LT && PIT502=LT,0.3278588807785888,1078,3288
3189,FIT504=LT && PIT503=GT,0.005426356589147287,21,3870
3190,FIT504=LT && PIT503=LT,0.3403861955628595,1657,4868
3191,FIT504=LT && FIT601=GT,0.2106829832975029,1274,6047
3192,FIT504=LT && FIT601=LT,0.15013006317354144,404,2691
3193,FIT504=LT && AIT201=GT,0.05306603773584906,315,5936
3194,FIT504=LT && AIT201=LT,0.48643825838686655,1363,2802
3195,PIT501=GT && PIT501=LT,0.0,0,0
3196,PIT501=GT && PIT502=GT,0.0,0,0
3197,PIT501=GT && PIT502=LT,0.10242587601078167,38,371
3198,PIT501=GT && PIT503=GT,0.0008616047388260636,8,9285
3199,PIT501=GT && PIT503=LT,0.12875536480686695,30,233
3200,PIT501=GT && FIT601=GT,0.004448398576512456,25,5619
3201,PIT501=GT && FIT601=LT,0.0033350436121087736,13,3898
3202,PIT501=GT && AIT201=GT,0.004058961760307627,38,9362
3203,PIT501=GT && AIT201=LT,0.0,0,0
3204,PIT501=LT && PIT502=GT,0.31996179560649474,670,2094
3205,PIT501=LT && PIT502=LT,0.3599290780141844,1218,3384
3206,PIT501=LT && PIT503=GT,0.11949685534591195,19,159
3207,PIT501=LT && PIT503=LT,0.3513818386914834,1869,5319
3208,PIT501=LT && FIT601=GT,0.3589108910891089,1450,4040
3209,PIT501=LT && FIT601=LT,0.3045897079276773,438,1438
3210,PIT501=LT && AIT201=GT,0.14742524916943522,355,2408
3211,PIT501=LT && AIT201=LT,0.4993485342019544,1533,3070
3212,PIT502=GT && PIT502=LT,0.0,0,0
3213,PIT502=GT && PIT503=GT,0.0,0,0
3214,PIT502=GT && PIT503=LT,0.3148496240601504,670,2128
3215,PIT502=GT && FIT601=GT,0.07767272727272727,534,6875
3216,PIT502=GT && FIT601=LT,0.031149793861658268,136,4366
3217,PIT502=GT && AIT201=GT,0.00031240237425804435,3,9603
3218,PIT502=GT && AIT201=LT,0.4072039072039072,667,1638
3219,PIT502=LT && PIT503=GT,0.08157099697885196,27,331
3220,PIT502=LT && PIT503=LT,0.3589369158878505,1229,3424
3221,PIT502=LT && FIT601=GT,0.33788150807899464,941,2785
3222,PIT502=LT && FIT601=LT,0.3247422680412371,315,970
3223,PIT502=LT && AIT201=GT,0.17997231195200739,390,2167
3224,PIT502=LT && AIT201=LT,0.5453400503778337,866,1588
3225,PIT503=GT && PIT503=LT,0.0,0,0
3226,PIT503=GT && FIT601=GT,0.004842180774748924,27,5576
3227,PIT503=GT && FIT601=LT,0.0,0,0
3228,PIT503=GT && AIT201=GT,0.002921445574550963,27,9242
3229,PIT503=GT && AIT201=LT,0.0,0,0
3230,PIT503=LT && FIT601=GT,0.3545543584720862,1448,4083
3231,PIT503=LT && FIT601=LT,0.3072207084468665,451,1468
3232,PIT503=LT && AIT201=GT,0.14477848101265822,366,2528
3233,PIT503=LT && AIT201=LT,0.5069444444444444,1533,3024
3234,FIT601=GT && FIT601=LT,0.0,0,0
3235,FIT601=GT && AIT201=GT,0.046703296703296704,323,6916
3236,FIT601=GT && AIT201=LT,0.4198250728862974,1152,2744
3237,FIT601=LT && AIT201=GT,0.01442109600329625,70,4854
3238,FIT601=LT && AIT201=LT,0.7904564315352697,381,482
3239,AIT201=GT && AIT201=LT,0.0,0,0
