,Unnamed: 0,Rule,Conf_yes,Numrowstrue,Outof,numconditions
1558933,1558933,AIT203=LT && FIT301=LT && AIT502=LT && AIT201=LT,0.9302030456852792,733,788,4
1559098,1559098,AIT203=LT && FIT301=LT && FIT503=LT && AIT201=LT,0.9302030456852792,733,788,4
1559136,1559136,AIT203=LT && FIT301=LT && PIT501=LT && AIT201=LT,0.9302030456852792,733,788,4
1559149,1559149,AIT203=LT && FIT301=LT && PIT502=LT && AIT201=LT,0.9302030456852792,733,788,4
1559158,1559158,AIT203=LT && FIT301=LT && PIT503=LT && AIT201=LT,0.9302030456852792,733,788,4
1097609,1097609,MV302=two && AIT202=LT && FIT504=LT && AIT201=LT,0.9273504273504274,651,702,4
1133599,1133599,MV304=one && AIT202=LT && FIT504=LT && AIT201=LT,0.9273504273504274,651,702,4
1548459,1548459,AIT202=LT && FIT301=LT && FIT504=LT && AIT201=LT,0.9273504273504274,651,702,4
1098429,1098429,MV302=two && AIT203=LT && FIT504=LT && AIT201=LT,0.927246790299572,650,701,4
1134419,1134419,MV304=one && AIT203=LT && FIT504=LT && AIT201=LT,0.927246790299572,650,701,4
1559119,1559119,AIT203=LT && FIT301=LT && FIT504=LT && AIT201=LT,0.927246790299572,650,701,4
1097276,1097276,MV302=two && AIT202=LT && FIT401=GT && AIT201=LT,0.9270557029177718,699,754,4
1133266,1133266,MV304=one && AIT202=LT && FIT401=GT && AIT201=LT,0.9270557029177718,699,754,4
1548126,1548126,AIT202=LT && FIT301=LT && FIT401=GT && AIT201=LT,0.9270557029177718,699,754,4
228954,228954,P101=one && AIT202=LT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
372404,372404,P203=one && AIT202=LT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
504753,504753,P205=one && AIT202=LT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
683744,683744,P401=two && AIT202=LT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
790878,790878,P601=one && AIT202=LT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
888899,888899,MV301=one && AIT202=LT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
1231109,1231109,UV401=two && AIT202=LT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
1288089,1288089,MV101=one && AIT202=LT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
1405479,1405479,MV201=one && AIT202=LT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
1425079,1425079,MV303=one && AIT202=LT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
1477014,1477014,FIT101=LT && AIT202=LT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
1506384,1506384,LIT101=GT && AIT202=LT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
1546493,1546493,AIT202=LT && FIT201=LT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
1547159,1547159,AIT202=LT && DPIT301=LT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
1550869,1550869,AIT202=LT && AIT402=LT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
1552905,1552905,AIT202=LT && AIT501=GT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
1553389,1553389,AIT202=LT && AIT502=LT && FIT501=GT && AIT201=LT,0.9267676767676768,734,792,4
1554423,1554423,AIT202=LT && FIT501=GT && FIT503=LT && AIT201=LT,0.9267676767676768,734,792,4
1554461,1554461,AIT202=LT && FIT501=GT && PIT501=LT && AIT201=LT,0.9267676767676768,734,792,4
1554474,1554474,AIT202=LT && FIT501=GT && PIT502=LT && AIT201=LT,0.9267676767676768,734,792,4
1554483,1554483,AIT202=LT && FIT501=GT && PIT503=LT && AIT201=LT,0.9267676767676768,734,792,4
1098096,1098096,MV302=two && AIT203=LT && FIT401=GT && AIT201=LT,0.9267643142476698,696,751,4
1134086,1134086,MV304=one && AIT203=LT && FIT401=GT && AIT201=LT,0.9267643142476698,696,751,4
1558786,1558786,AIT203=LT && FIT301=LT && FIT401=GT && AIT201=LT,0.9267643142476698,696,751,4
229774,229774,P101=one && AIT203=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
373224,373224,P203=one && AIT203=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
505573,505573,P205=one && AIT203=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
684564,684564,P401=two && AIT203=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
791698,791698,P601=one && AIT203=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
889719,889719,MV301=one && AIT203=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
1231929,1231929,UV401=two && AIT203=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
1288909,1288909,MV101=one && AIT203=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
1406299,1406299,MV201=one && AIT203=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
1425899,1425899,MV303=one && AIT203=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
1477834,1477834,FIT101=LT && AIT203=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
1507204,1507204,LIT101=GT && AIT203=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
1544269,1544269,AIT202=LT && AIT203=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
1557153,1557153,AIT203=LT && FIT201=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
1557819,1557819,AIT203=LT && DPIT301=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
1561529,1561529,AIT203=LT && AIT402=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
1563565,1563565,AIT203=LT && AIT501=GT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
1564049,1564049,AIT203=LT && AIT502=LT && FIT501=GT && AIT201=LT,0.926489226869455,731,789,4
1565083,1565083,AIT203=LT && FIT501=GT && FIT503=LT && AIT201=LT,0.926489226869455,731,789,4
1565121,1565121,AIT203=LT && FIT501=GT && PIT501=LT && AIT201=LT,0.926489226869455,731,789,4
1565134,1565134,AIT203=LT && FIT501=GT && PIT502=LT && AIT201=LT,0.926489226869455,731,789,4
1565143,1565143,AIT203=LT && FIT501=GT && PIT503=LT && AIT201=LT,0.926489226869455,731,789,4
1553599,1553599,AIT202=LT && AIT503=GT && FIT501=GT && AIT201=LT,0.9252873563218392,644,696,4
1564259,1564259,AIT203=LT && AIT503=GT && FIT501=GT && AIT201=LT,0.924963924963925,641,693,4
169393,169393,P101=one && P203=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
174869,174869,P101=one && P205=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
182538,182538,P101=one && P401=two && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
187299,187299,P101=one && P601=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
191788,191788,P101=one && MV301=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
208837,208837,P101=one && UV401=two && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
211973,211973,P101=one && MV101=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
218868,218868,P101=one && MV201=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
220093,220093,P101=one && MV303=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
223478,223478,P101=one && FIT101=LT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
225503,225503,P101=one && LIT101=GT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
228371,228371,P101=one && AIT202=LT && FIT201=LT && AIT201=LT,0.9234629861982434,736,797,4
228408,228408,P101=one && AIT202=LT && DPIT301=LT && AIT201=LT,0.9234629861982434,736,797,4
228639,228639,P101=one && AIT202=LT && AIT402=LT && AIT201=LT,0.9234629861982434,736,797,4
228798,228798,P101=one && AIT202=LT && AIT501=GT && AIT201=LT,0.9234629861982434,736,797,4
228843,228843,P101=one && AIT202=LT && AIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
229008,229008,P101=one && AIT202=LT && FIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
229046,229046,P101=one && AIT202=LT && PIT501=LT && AIT201=LT,0.9234629861982434,736,797,4
229059,229059,P101=one && AIT202=LT && PIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
229068,229068,P101=one && AIT202=LT && PIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
318319,318319,P203=one && P205=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
325988,325988,P203=one && P401=two && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
330749,330749,P203=one && P601=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
335238,335238,P203=one && MV301=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
352287,352287,P203=one && UV401=two && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
355423,355423,P203=one && MV101=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
362318,362318,P203=one && MV201=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
363543,363543,P203=one && MV303=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
366928,366928,P203=one && FIT101=LT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
368953,368953,P203=one && LIT101=GT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
371821,371821,P203=one && AIT202=LT && FIT201=LT && AIT201=LT,0.9234629861982434,736,797,4
371858,371858,P203=one && AIT202=LT && DPIT301=LT && AIT201=LT,0.9234629861982434,736,797,4
372089,372089,P203=one && AIT202=LT && AIT402=LT && AIT201=LT,0.9234629861982434,736,797,4
372248,372248,P203=one && AIT202=LT && AIT501=GT && AIT201=LT,0.9234629861982434,736,797,4
372293,372293,P203=one && AIT202=LT && AIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
372458,372458,P203=one && AIT202=LT && FIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
372496,372496,P203=one && AIT202=LT && PIT501=LT && AIT201=LT,0.9234629861982434,736,797,4
372509,372509,P203=one && AIT202=LT && PIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
372518,372518,P203=one && AIT202=LT && PIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
458337,458337,P205=one && P401=two && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
463098,463098,P205=one && P601=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
467587,467587,P205=one && MV301=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
484636,484636,P205=one && UV401=two && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
487772,487772,P205=one && MV101=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
494667,494667,P205=one && MV201=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
495892,495892,P205=one && MV303=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
499277,499277,P205=one && FIT101=LT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
501302,501302,P205=one && LIT101=GT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
504170,504170,P205=one && AIT202=LT && FIT201=LT && AIT201=LT,0.9234629861982434,736,797,4
504207,504207,P205=one && AIT202=LT && DPIT301=LT && AIT201=LT,0.9234629861982434,736,797,4
504438,504438,P205=one && AIT202=LT && AIT402=LT && AIT201=LT,0.9234629861982434,736,797,4
504597,504597,P205=one && AIT202=LT && AIT501=GT && AIT201=LT,0.9234629861982434,736,797,4
504642,504642,P205=one && AIT202=LT && AIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
504807,504807,P205=one && AIT202=LT && FIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
504845,504845,P205=one && AIT202=LT && PIT501=LT && AIT201=LT,0.9234629861982434,736,797,4
504858,504858,P205=one && AIT202=LT && PIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
504867,504867,P205=one && AIT202=LT && PIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
642089,642089,P401=two && P601=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
646578,646578,P401=two && MV301=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
663627,663627,P401=two && UV401=two && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
666763,666763,P401=two && MV101=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
673658,673658,P401=two && MV201=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
674883,674883,P401=two && MV303=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
678268,678268,P401=two && FIT101=LT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
680293,680293,P401=two && LIT101=GT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
683161,683161,P401=two && AIT202=LT && FIT201=LT && AIT201=LT,0.9234629861982434,736,797,4
683198,683198,P401=two && AIT202=LT && DPIT301=LT && AIT201=LT,0.9234629861982434,736,797,4
683429,683429,P401=two && AIT202=LT && AIT402=LT && AIT201=LT,0.9234629861982434,736,797,4
683588,683588,P401=two && AIT202=LT && AIT501=GT && AIT201=LT,0.9234629861982434,736,797,4
683633,683633,P401=two && AIT202=LT && AIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
683798,683798,P401=two && AIT202=LT && FIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
683836,683836,P401=two && AIT202=LT && PIT501=LT && AIT201=LT,0.9234629861982434,736,797,4
683849,683849,P401=two && AIT202=LT && PIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
683858,683858,P401=two && AIT202=LT && PIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
753712,753712,P601=one && MV301=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
770761,770761,P601=one && UV401=two && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
773897,773897,P601=one && MV101=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
780792,780792,P601=one && MV201=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
782017,782017,P601=one && MV303=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
785402,785402,P601=one && FIT101=LT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
787427,787427,P601=one && LIT101=GT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
790295,790295,P601=one && AIT202=LT && FIT201=LT && AIT201=LT,0.9234629861982434,736,797,4
790332,790332,P601=one && AIT202=LT && DPIT301=LT && AIT201=LT,0.9234629861982434,736,797,4
790563,790563,P601=one && AIT202=LT && AIT402=LT && AIT201=LT,0.9234629861982434,736,797,4
790722,790722,P601=one && AIT202=LT && AIT501=GT && AIT201=LT,0.9234629861982434,736,797,4
790767,790767,P601=one && AIT202=LT && AIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
790932,790932,P601=one && AIT202=LT && FIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
790970,790970,P601=one && AIT202=LT && PIT501=LT && AIT201=LT,0.9234629861982434,736,797,4
790983,790983,P601=one && AIT202=LT && PIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
790992,790992,P601=one && AIT202=LT && PIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
868782,868782,MV301=one && UV401=two && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
871918,871918,MV301=one && MV101=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
878813,878813,MV301=one && MV201=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
880038,880038,MV301=one && MV303=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
883423,883423,MV301=one && FIT101=LT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
885448,885448,MV301=one && LIT101=GT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
888316,888316,MV301=one && AIT202=LT && FIT201=LT && AIT201=LT,0.9234629861982434,736,797,4
888353,888353,MV301=one && AIT202=LT && DPIT301=LT && AIT201=LT,0.9234629861982434,736,797,4
888584,888584,MV301=one && AIT202=LT && AIT402=LT && AIT201=LT,0.9234629861982434,736,797,4
888743,888743,MV301=one && AIT202=LT && AIT501=GT && AIT201=LT,0.9234629861982434,736,797,4
888788,888788,MV301=one && AIT202=LT && AIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
888953,888953,MV301=one && AIT202=LT && FIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
888991,888991,MV301=one && AIT202=LT && PIT501=LT && AIT201=LT,0.9234629861982434,736,797,4
889004,889004,MV301=one && AIT202=LT && PIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
889013,889013,MV301=one && AIT202=LT && PIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
1214128,1214128,UV401=two && MV101=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
1221023,1221023,UV401=two && MV201=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
1222248,1222248,UV401=two && MV303=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
1225633,1225633,UV401=two && FIT101=LT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
1227658,1227658,UV401=two && LIT101=GT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
1230526,1230526,UV401=two && AIT202=LT && FIT201=LT && AIT201=LT,0.9234629861982434,736,797,4
1230563,1230563,UV401=two && AIT202=LT && DPIT301=LT && AIT201=LT,0.9234629861982434,736,797,4
1230794,1230794,UV401=two && AIT202=LT && AIT402=LT && AIT201=LT,0.9234629861982434,736,797,4
1230953,1230953,UV401=two && AIT202=LT && AIT501=GT && AIT201=LT,0.9234629861982434,736,797,4
1230998,1230998,UV401=two && AIT202=LT && AIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
1231163,1231163,UV401=two && AIT202=LT && FIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
1231201,1231201,UV401=two && AIT202=LT && PIT501=LT && AIT201=LT,0.9234629861982434,736,797,4
1231214,1231214,UV401=two && AIT202=LT && PIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
1231223,1231223,UV401=two && AIT202=LT && PIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
1278003,1278003,MV101=one && MV201=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
1279228,1279228,MV101=one && MV303=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
1282613,1282613,MV101=one && FIT101=LT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
1284638,1284638,MV101=one && LIT101=GT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
1287506,1287506,MV101=one && AIT202=LT && FIT201=LT && AIT201=LT,0.9234629861982434,736,797,4
1287543,1287543,MV101=one && AIT202=LT && DPIT301=LT && AIT201=LT,0.9234629861982434,736,797,4
1287774,1287774,MV101=one && AIT202=LT && AIT402=LT && AIT201=LT,0.9234629861982434,736,797,4
1287933,1287933,MV101=one && AIT202=LT && AIT501=GT && AIT201=LT,0.9234629861982434,736,797,4
1287978,1287978,MV101=one && AIT202=LT && AIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
1288143,1288143,MV101=one && AIT202=LT && FIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
1288181,1288181,MV101=one && AIT202=LT && PIT501=LT && AIT201=LT,0.9234629861982434,736,797,4
1288194,1288194,MV101=one && AIT202=LT && PIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
1288203,1288203,MV101=one && AIT202=LT && PIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
1396618,1396618,MV201=one && MV303=one && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
1400003,1400003,MV201=one && FIT101=LT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
1402028,1402028,MV201=one && LIT101=GT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
1404896,1404896,MV201=one && AIT202=LT && FIT201=LT && AIT201=LT,0.9234629861982434,736,797,4
1404933,1404933,MV201=one && AIT202=LT && DPIT301=LT && AIT201=LT,0.9234629861982434,736,797,4
1405164,1405164,MV201=one && AIT202=LT && AIT402=LT && AIT201=LT,0.9234629861982434,736,797,4
1405323,1405323,MV201=one && AIT202=LT && AIT501=GT && AIT201=LT,0.9234629861982434,736,797,4
1405368,1405368,MV201=one && AIT202=LT && AIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
1405533,1405533,MV201=one && AIT202=LT && FIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
1405571,1405571,MV201=one && AIT202=LT && PIT501=LT && AIT201=LT,0.9234629861982434,736,797,4
1405584,1405584,MV201=one && AIT202=LT && PIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
1405593,1405593,MV201=one && AIT202=LT && PIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
1419603,1419603,MV303=one && FIT101=LT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
1421628,1421628,MV303=one && LIT101=GT && AIT202=LT && AIT201=LT,0.9234629861982434,736,797,4
1424496,1424496,MV303=one && AIT202=LT && FIT201=LT && AIT201=LT,0.9234629861982434,736,797,4
1424533,1424533,MV303=one && AIT202=LT && DPIT301=LT && AIT201=LT,0.9234629861982434,736,797,4
1424764,1424764,MV303=one && AIT202=LT && AIT402=LT && AIT201=LT,0.9234629861982434,736,797,4
1424923,1424923,MV303=one && AIT202=LT && AIT501=GT && AIT201=LT,0.9234629861982434,736,797,4
1424968,1424968,MV303=one && AIT202=LT && AIT502=LT && AIT201=LT,0.9234629861982434,736,797,4
1425133,1425133,MV303=one && AIT202=LT && FIT503=LT && AIT201=LT,0.9234629861982434,736,797,4
